"","county","cluster_id","surv_year","month","species","n_traps","total_pools","positive_pools","total_mos_tested","WNV_MIR"
"5641","Placer",130103,2012,7,"Cx pipiens",1,1,0,1,0
"5642","Placer",130103,2014,7,"Cx pipiens",1,1,0,1,0
"5643","Placer",130103,2015,7,"Cx pipiens",1,1,0,1,0
"5644","Placer",130103,2016,9,"Cx pipiens",1,1,0,1,0
"5645","Placer",130103,2018,8,"Cx pipiens",1,1,0,1,0
"5646","Placer",130103,2018,9,"Cx pipiens",1,1,0,1,0
"5647","Placer",130103,2023,7,"Cx pipiens",1,1,0,1,0
"5648","Placer",130104,2004,8,"Cx pipiens",1,1,0,5,0
"5649","Placer",130104,2006,8,"Cx pipiens",2,2,0,16,0
"5650","Placer",130104,2007,8,"Cx pipiens",1,1,0,7,0
"5651","Placer",130104,2008,7,"Cx pipiens",1,3,0,29,0
"5652","Placer",130104,2008,8,"Cx pipiens",1,1,0,13,0
"5653","Placer",130104,2009,7,"Cx pipiens",2,2,0,13,0
"5654","Placer",130104,2009,8,"Cx pipiens",1,1,0,15,0
"5655","Placer",130104,2010,7,"Cx pipiens",1,2,0,19,0
"5656","Placer",130104,2010,8,"Cx pipiens",2,11,0,44,0
"5657","Placer",130104,2010,9,"Cx pipiens",2,7,0,11,0
"5658","Placer",130104,2010,10,"Cx pipiens",1,2,0,6,0
"5659","Placer",130104,2011,5,"Cx pipiens",1,1,0,2,0
"5660","Placer",130104,2011,6,"Cx pipiens",1,4,0,17,0
"5661","Placer",130104,2011,7,"Cx pipiens",1,4,0,46,0
"5662","Placer",130104,2011,8,"Cx pipiens",2,8,0,33,0
"5663","Placer",130104,2011,9,"Cx pipiens",2,5,0,11,0
"5664","Placer",130104,2012,5,"Cx pipiens",2,4,0,14,0
"5665","Placer",130104,2012,6,"Cx pipiens",1,3,0,13,0
"5666","Placer",130104,2012,7,"Cx pipiens",2,7,0,36,0
"5667","Placer",130104,2012,8,"Cx pipiens",2,4,1,12,83.3333333333333
"5668","Placer",130104,2012,9,"Cx pipiens",1,1,0,4,0
"5669","Placer",130104,2013,5,"Cx pipiens",1,3,0,17,0
"5670","Placer",130104,2013,6,"Cx pipiens",2,6,0,17,0
"5671","Placer",130104,2013,7,"Cx pipiens",2,6,0,9,0
"5672","Placer",130104,2013,8,"Cx pipiens",3,3,0,5,0
"5673","Placer",130104,2013,9,"Cx pipiens",2,4,0,6,0
"5674","Placer",130104,2014,5,"Cx pipiens",1,2,0,4,0
"5675","Placer",130104,2014,6,"Cx pipiens",2,5,0,21,0
"5676","Placer",130104,2014,7,"Cx pipiens",2,6,2,17,117.647058823529
"5677","Placer",130104,2014,8,"Cx pipiens",3,6,0,8,0
"5678","Placer",130104,2014,9,"Cx pipiens",2,7,0,8,0
"5679","Placer",130104,2015,5,"Cx pipiens",1,3,0,8,0
"5680","Placer",130104,2015,6,"Cx pipiens",1,4,0,25,0
"5681","Placer",130104,2015,7,"Cx pipiens",1,3,0,12,0
"5682","Placer",130104,2015,8,"Cx pipiens",1,2,0,3,0
"5683","Placer",130104,2015,9,"Cx pipiens",1,3,0,16,0
"5684","Placer",130104,2016,6,"Cx pipiens",2,5,0,10,0
"5685","Placer",130104,2016,7,"Cx pipiens",1,2,0,5,0
"5686","Placer",130104,2016,8,"Cx pipiens",1,4,0,15,0
"5687","Placer",130104,2016,9,"Cx pipiens",1,3,0,5,0
"5688","Placer",130104,2016,10,"Cx pipiens",1,2,0,2,0
"5689","Placer",130104,2017,5,"Cx pipiens",1,3,0,3,0
"5690","Placer",130104,2017,6,"Cx pipiens",1,4,0,9,0
"5691","Placer",130104,2017,7,"Cx pipiens",1,2,0,17,0
"5692","Placer",130104,2017,8,"Cx pipiens",2,5,0,11,0
"5693","Placer",130104,2017,9,"Cx pipiens",1,2,0,10,0
"5694","Placer",130104,2017,10,"Cx pipiens",1,1,0,2,0
"5695","Placer",130104,2018,5,"Cx pipiens",1,1,0,2,0
"5696","Placer",130104,2018,6,"Cx pipiens",1,4,0,7,0
"5697","Placer",130104,2018,7,"Cx pipiens",1,3,0,3,0
"5698","Placer",130104,2018,8,"Cx pipiens",1,3,0,6,0
"5699","Placer",130104,2018,9,"Cx pipiens",1,2,0,3,0
"5700","Placer",130104,2018,10,"Cx pipiens",1,1,0,1,0
"5701","Placer",130104,2019,5,"Cx pipiens",1,2,0,4,0
"5702","Placer",130104,2019,6,"Cx pipiens",1,4,0,12,0
"5703","Placer",130104,2019,7,"Cx pipiens",1,4,0,14,0
"5704","Placer",130104,2019,8,"Cx pipiens",1,2,0,2,0
"5705","Placer",130104,2019,9,"Cx pipiens",1,3,0,18,0
"5706","Placer",130104,2020,6,"Cx pipiens",1,2,0,7,0
"5707","Placer",130104,2020,7,"Cx pipiens",1,2,0,3,0
"5708","Placer",130104,2020,8,"Cx pipiens",1,1,0,1,0
"5709","Placer",130104,2021,5,"Cx pipiens",1,3,0,10,0
"5710","Placer",130104,2021,7,"Cx pipiens",1,2,0,4,0
"5711","Placer",130104,2021,8,"Cx pipiens",1,3,0,5,0
"5712","Placer",130104,2021,9,"Cx pipiens",1,3,0,26,0
"5713","Placer",130104,2022,5,"Cx pipiens",1,2,0,11,0
"5714","Placer",130104,2022,6,"Cx pipiens",2,3,0,4,0
"5715","Placer",130104,2022,7,"Cx pipiens",2,3,0,7,0
"5716","Placer",130104,2022,8,"Cx pipiens",1,1,0,1,0
"5717","Placer",130104,2022,10,"Cx pipiens",1,1,0,2,0
"5718","Placer",130104,2023,6,"Cx pipiens",1,2,0,4,0
"5719","Placer",130104,2023,7,"Cx pipiens",1,1,0,2,0
"5720","Placer",130104,2023,8,"Cx pipiens",1,2,0,5,0
"5721","Placer",130104,2023,9,"Cx pipiens",1,1,0,2,0
"5722","Placer",130105,2010,8,"Cx pipiens",1,1,0,2,0
"5723","Placer",130105,2023,6,"Cx pipiens",1,1,0,4,0
"5724","Placer",130106,2013,8,"Cx pipiens",1,2,0,2,0
"5725","Placer",130106,2015,8,"Cx pipiens",1,2,0,3,0
"5726","Placer",130106,2017,6,"Cx pipiens",1,1,0,1,0
"5727","Placer",130106,2017,7,"Cx pipiens",1,1,0,1,0
"5728","Placer",130106,2017,8,"Cx pipiens",1,1,0,1,0
"5729","Placer",130106,2019,8,"Cx pipiens",1,1,0,1,0
"5730","Placer",130106,2020,9,"Cx pipiens",1,1,0,1,0
"5731","Placer",130107,2018,9,"Cx pipiens",1,1,0,18,0
"5732","Placer",130108,2007,7,"Cx pipiens",1,1,0,5,0
"5733","Placer",130108,2010,8,"Cx pipiens",1,1,0,2,0
"5734","Placer",130108,2010,10,"Cx pipiens",1,1,0,2,0
"5735","Placer",130108,2011,6,"Cx pipiens",1,1,0,1,0
"5736","Placer",130108,2011,7,"Cx pipiens",1,5,0,5,0
"5737","Placer",130108,2011,8,"Cx pipiens",1,2,0,4,0
"5738","Placer",130108,2011,9,"Cx pipiens",1,2,0,4,0
"5739","Placer",130108,2012,6,"Cx pipiens",1,2,0,3,0
"5740","Placer",130108,2012,7,"Cx pipiens",1,1,0,1,0
"5741","Placer",130108,2012,8,"Cx pipiens",1,1,0,2,0
"5742","Placer",130108,2013,6,"Cx pipiens",1,3,0,3,0
"5743","Placer",130108,2013,7,"Cx pipiens",1,2,0,6,0
"5744","Placer",130108,2013,8,"Cx pipiens",1,1,0,1,0
"5745","Placer",130108,2014,5,"Cx pipiens",1,1,0,1,0
"5746","Placer",130108,2014,6,"Cx pipiens",1,1,0,2,0
"5747","Placer",130108,2014,7,"Cx pipiens",1,1,0,3,0
"5748","Placer",130108,2015,6,"Cx pipiens",1,2,0,3,0
"5749","Placer",130108,2016,5,"Cx pipiens",1,2,0,2,0
"5750","Placer",130108,2016,6,"Cx pipiens",1,2,0,5,0
"5751","Placer",130108,2017,6,"Cx pipiens",1,1,0,1,0
"5752","Placer",130108,2017,8,"Cx pipiens",1,1,0,1,0
"5753","Placer",130108,2019,9,"Cx pipiens",1,1,0,1,0
"5754","Placer",130108,2020,6,"Cx pipiens",1,1,0,1,0
"5755","Placer",130108,2022,6,"Cx pipiens",1,1,0,1,0
"5756","Placer",130108,2022,7,"Cx pipiens",1,1,0,1,0
"5757","Placer",130108,2022,8,"Cx pipiens",1,1,0,1,0
"5758","Placer",130108,2023,6,"Cx pipiens",1,1,0,1,0
"5759","Placer",130108,2023,7,"Cx pipiens",1,1,0,1,0
"5760","Placer",130108,2023,8,"Cx pipiens",1,1,0,1,0
"5761","Placer",130110,2006,6,"Cx pipiens",1,1,0,5,0
"5762","Placer",130110,2007,7,"Cx pipiens",1,1,0,5,0
"5763","Placer",130110,2007,8,"Cx pipiens",2,4,0,23,0
"5764","Placer",130110,2007,9,"Cx pipiens",2,3,0,33,0
"5765","Placer",130110,2008,9,"Cx pipiens",1,1,0,7,0
"5766","Placer",130110,2009,6,"Cx pipiens",1,1,0,9,0
"5767","Placer",130110,2010,9,"Cx pipiens",1,1,0,1,0
"5768","Placer",130110,2011,6,"Cx pipiens",1,1,0,1,0
"5769","Placer",130110,2011,7,"Cx pipiens",1,1,0,1,0
"5770","Placer",130110,2011,8,"Cx pipiens",1,2,0,3,0
"5771","Placer",130110,2012,5,"Cx pipiens",1,1,0,1,0
"5772","Placer",130110,2012,6,"Cx pipiens",1,2,0,2,0
"5773","Placer",130110,2012,7,"Cx pipiens",1,1,0,1,0
"5774","Placer",130110,2012,9,"Cx pipiens",1,1,0,1,0
"5775","Placer",130110,2013,6,"Cx pipiens",1,1,0,3,0
"5776","Placer",130110,2013,8,"Cx pipiens",1,1,0,1,0
"5777","Placer",130110,2014,6,"Cx pipiens",1,1,0,2,0
"5778","Placer",130110,2014,7,"Cx pipiens",1,1,0,1,0
"5779","Placer",130110,2014,9,"Cx pipiens",1,1,0,1,0
"5780","Placer",130110,2015,5,"Cx pipiens",1,1,0,1,0
"5781","Placer",130110,2015,6,"Cx pipiens",1,1,0,1,0
"5782","Placer",130110,2015,7,"Cx pipiens",1,1,0,2,0
"5783","Placer",130110,2015,8,"Cx pipiens",1,1,0,1,0
"5784","Placer",130110,2016,6,"Cx pipiens",1,1,0,1,0
"5785","Placer",130110,2016,8,"Cx pipiens",1,1,0,1,0
"5786","Placer",130110,2016,9,"Cx pipiens",1,1,0,1,0
"5787","Placer",130110,2017,8,"Cx pipiens",1,2,0,2,0
"5788","Placer",130110,2017,9,"Cx pipiens",1,1,0,1,0
"5789","Placer",130110,2017,10,"Cx pipiens",1,1,0,1,0
"5790","Placer",130110,2018,6,"Cx pipiens",1,2,0,2,0
"5791","Placer",130110,2018,7,"Cx pipiens",1,2,0,3,0
"5792","Placer",130110,2019,6,"Cx pipiens",1,1,0,1,0
"5793","Placer",130110,2019,7,"Cx pipiens",1,2,0,2,0
"5794","Placer",130110,2019,8,"Cx pipiens",1,2,0,2,0
"5795","Placer",130110,2019,9,"Cx pipiens",1,1,0,1,0
"5796","Placer",130110,2019,10,"Cx pipiens",1,1,0,1,0
"5797","Placer",130110,2020,8,"Cx pipiens",1,1,0,1,0
"5798","Placer",130110,2020,9,"Cx pipiens",1,4,0,11,0
"5799","Placer",130110,2020,10,"Cx pipiens",1,2,0,9,0
"5800","Placer",130110,2021,9,"Cx pipiens",1,1,0,1,0
"5801","Placer",130110,2022,8,"Cx pipiens",1,2,0,2,0
"5802","Placer",130110,2022,9,"Cx pipiens",1,1,0,1,0
"5803","Placer",130110,2023,6,"Cx pipiens",1,1,0,7,0
"5804","Placer",130110,2023,10,"Cx pipiens",1,1,0,1,0
"5805","Placer",130111,2009,8,"Cx pipiens",1,1,0,5,0
"5806","Placer",130112,2011,7,"Cx pipiens",1,1,0,1,0
"5807","Placer",130112,2013,8,"Cx pipiens",1,1,0,1,0
"5808","Placer",130112,2015,8,"Cx pipiens",1,1,0,1,0
"5809","Placer",130112,2016,6,"Cx pipiens",1,2,0,51,0
"5810","Placer",130112,2018,6,"Cx pipiens",1,1,0,1,0
"5811","Placer",130112,2022,5,"Cx pipiens",1,1,0,1,0
"5812","Placer",130114,2015,7,"Cx pipiens",1,3,0,4,0
"5813","Placer",130114,2016,7,"Cx pipiens",1,3,0,10,0
"5814","Placer",130114,2016,8,"Cx pipiens",1,2,0,9,0
"5815","Placer",130114,2016,9,"Cx pipiens",1,1,0,1,0
"5816","Placer",130114,2017,8,"Cx pipiens",1,1,0,1,0
"5817","Placer",130114,2018,7,"Cx pipiens",1,3,0,13,0
"5818","Placer",130114,2018,8,"Cx pipiens",1,2,0,5,0
"5819","Placer",130114,2019,7,"Cx pipiens",1,3,0,15,0
"5820","Placer",130114,2019,8,"Cx pipiens",1,4,0,14,0
"5821","Placer",130114,2020,6,"Cx pipiens",1,1,0,1,0
"5822","Placer",130114,2020,8,"Cx pipiens",1,1,0,2,0
"5823","Placer",130114,2021,7,"Cx pipiens",1,4,0,5,0
"5824","Placer",130114,2021,8,"Cx pipiens",1,2,0,4,0
"5825","Placer",130114,2021,9,"Cx pipiens",1,1,0,2,0
"5826","Placer",130114,2022,7,"Cx pipiens",1,1,0,1,0
"5827","Placer",130114,2022,8,"Cx pipiens",1,1,0,1,0
"5828","Placer",130114,2023,8,"Cx pipiens",1,1,0,2,0
"5829","Placer",130114,2023,10,"Cx pipiens",1,1,0,1,0
"5830","Placer",130119,2006,8,"Cx pipiens",1,1,0,2,0
"5831","Placer",130119,2010,9,"Cx pipiens",1,1,0,1,0
"5832","Placer",130119,2012,6,"Cx pipiens",1,1,0,1,0
"5833","Placer",130119,2013,7,"Cx pipiens",1,1,0,1,0
"5834","Placer",130119,2015,7,"Cx pipiens",1,1,0,1,0
"5835","Placer",130119,2016,6,"Cx pipiens",1,1,0,1,0
"5836","Placer",130119,2016,7,"Cx pipiens",1,3,0,7,0
"5837","Placer",130119,2017,7,"Cx pipiens",1,1,0,1,0
"5838","Placer",130119,2017,8,"Cx pipiens",1,1,0,1,0
"5839","Placer",130119,2019,6,"Cx pipiens",1,1,0,1,0
"5840","Placer",130119,2019,7,"Cx pipiens",1,1,0,2,0
"5841","Placer",130119,2020,7,"Cx pipiens",1,2,0,2,0
"5842","Placer",130119,2021,9,"Cx pipiens",1,1,0,1,0
"5843","Placer",130119,2022,7,"Cx pipiens",1,4,0,200,0
"5844","Placer",130119,2023,6,"Cx pipiens",1,1,0,1,0
"5845","Placer",130119,2023,7,"Cx pipiens",1,1,0,1,0
"5846","Placer",130121,2013,8,"Cx pipiens",1,1,0,1,0
"5847","Placer",130122,2011,8,"Cx pipiens",1,1,0,1,0
"5848","Placer",130122,2017,7,"Cx pipiens",1,1,0,1,0
"5849","Placer",130122,2019,8,"Cx pipiens",1,1,0,1,0
"5850","Placer",130122,2020,9,"Cx pipiens",1,1,0,1,0
"5851","Placer",130123,2011,8,"Cx pipiens",1,1,0,1,0
"5852","Placer",130123,2014,8,"Cx pipiens",1,1,0,1,0
"5853","Placer",130125,2013,6,"Cx pipiens",1,1,0,1,0
"5854","Placer",130125,2013,8,"Cx pipiens",1,1,0,1,0
"5855","Placer",130125,2015,8,"Cx pipiens",1,1,0,11,0
"5856","Placer",130126,2010,9,"Cx pipiens",1,1,0,1,0
"5857","Placer",130126,2013,8,"Cx pipiens",1,1,0,1,0
"5858","Placer",130126,2014,8,"Cx pipiens",1,1,0,1,0
"5859","Placer",130126,2018,8,"Cx pipiens",1,1,0,1,0
"5860","Placer",130126,2019,7,"Cx pipiens",1,1,0,1,0
"5861","Placer",130126,2021,7,"Cx pipiens",1,1,0,3,0
"5862","Placer",130126,2022,8,"Cx pipiens",1,1,0,2,0
"5863","Placer",130127,2011,8,"Cx pipiens",1,1,0,1,0
"5864","Placer",130127,2016,9,"Cx pipiens",1,1,0,1,0
"5865","Placer",130127,2017,8,"Cx pipiens",1,4,0,5,0
"5866","Placer",130127,2017,9,"Cx pipiens",1,2,0,8,0
"5867","Placer",130127,2018,8,"Cx pipiens",1,1,0,1,0
"5868","Placer",130127,2019,8,"Cx pipiens",1,1,0,2,0
"5869","Placer",130127,2019,9,"Cx pipiens",1,2,0,3,0
"5870","Placer",130127,2021,9,"Cx pipiens",1,1,0,1,0
"5871","Placer",130127,2022,8,"Cx pipiens",1,1,0,1,0
"5872","Placer",130127,2022,9,"Cx pipiens",1,3,0,17,0
"5873","Placer",130127,2022,10,"Cx pipiens",1,1,0,1,0
"5874","Riverside",70089,2016,11,"Cx pipiens",1,1,0,25,0
"5875","Riverside",70100,2006,9,"Cx pipiens",1,1,0,50,0
"5876","Riverside",70212,2003,8,"Cx pipiens",1,1,0,50,0
"5877","Sacramento",140001,2007,7,"Cx pipiens",1,3,0,108,0
"5878","Sacramento",140001,2015,10,"Cx pipiens",1,2,0,32,0
"5879","Sacramento",140002,2006,5,"Cx pipiens",1,1,0,2,0
"5880","Sacramento",140002,2006,6,"Cx pipiens",1,4,0,61,0
"5881","Sacramento",140002,2006,7,"Cx pipiens",1,2,0,20,0
"5882","Sacramento",140002,2006,8,"Cx pipiens",1,1,0,4,0
"5883","Sacramento",140002,2006,9,"Cx pipiens",1,1,0,2,0
"5884","Sacramento",140002,2006,10,"Cx pipiens",1,1,0,7,0
"5885","Sacramento",140002,2007,3,"Cx pipiens",1,1,0,2,0
"5886","Sacramento",140002,2007,4,"Cx pipiens",1,2,0,3,0
"5887","Sacramento",140002,2007,7,"Cx pipiens",1,2,0,5,0
"5888","Sacramento",140002,2007,8,"Cx pipiens",1,3,0,6,0
"5889","Sacramento",140002,2007,9,"Cx pipiens",1,3,0,27,0
"5890","Sacramento",140002,2007,10,"Cx pipiens",1,2,0,5,0
"5891","Sacramento",140002,2008,3,"Cx pipiens",1,1,0,1,0
"5892","Sacramento",140002,2008,4,"Cx pipiens",1,1,0,1,0
"5893","Sacramento",140002,2008,5,"Cx pipiens",1,1,0,3,0
"5894","Sacramento",140002,2008,7,"Cx pipiens",1,3,0,6,0
"5895","Sacramento",140002,2008,8,"Cx pipiens",1,1,0,3,0
"5896","Sacramento",140002,2008,9,"Cx pipiens",1,2,0,7,0
"5897","Sacramento",140002,2008,10,"Cx pipiens",1,2,0,9,0
"5898","Sacramento",140002,2009,4,"Cx pipiens",1,3,0,43,0
"5899","Sacramento",140002,2009,5,"Cx pipiens",1,2,0,6,0
"5900","Sacramento",140002,2009,6,"Cx pipiens",1,1,0,7,0
"5901","Sacramento",140002,2009,8,"Cx pipiens",1,1,0,2,0
"5902","Sacramento",140002,2009,9,"Cx pipiens",1,7,0,191,0
"5903","Sacramento",140002,2010,6,"Cx pipiens",1,2,0,16,0
"5904","Sacramento",140002,2010,7,"Cx pipiens",1,5,0,16,0
"5905","Sacramento",140002,2010,8,"Cx pipiens",1,2,0,5,0
"5906","Sacramento",140002,2010,9,"Cx pipiens",2,3,0,6,0
"5907","Sacramento",140002,2010,10,"Cx pipiens",1,3,0,3,0
"5908","Sacramento",140002,2011,5,"Cx pipiens",1,1,0,1,0
"5909","Sacramento",140002,2011,6,"Cx pipiens",1,1,0,13,0
"5910","Sacramento",140002,2011,7,"Cx pipiens",1,3,0,10,0
"5911","Sacramento",140002,2011,8,"Cx pipiens",1,1,0,5,0
"5912","Sacramento",140002,2011,9,"Cx pipiens",1,1,0,5,0
"5913","Sacramento",140002,2012,5,"Cx pipiens",1,1,0,1,0
"5914","Sacramento",140002,2012,8,"Cx pipiens",1,1,0,1,0
"5915","Sacramento",140002,2012,9,"Cx pipiens",1,1,0,2,0
"5916","Sacramento",140002,2013,5,"Cx pipiens",1,2,0,8,0
"5917","Sacramento",140002,2013,6,"Cx pipiens",1,1,0,1,0
"5918","Sacramento",140002,2013,7,"Cx pipiens",1,1,0,1,0
"5919","Sacramento",140002,2013,8,"Cx pipiens",1,3,0,4,0
"5920","Sacramento",140002,2013,9,"Cx pipiens",1,2,0,3,0
"5921","Sacramento",140002,2014,4,"Cx pipiens",1,2,0,4,0
"5922","Sacramento",140002,2014,5,"Cx pipiens",1,4,0,10,0
"5923","Sacramento",140002,2014,6,"Cx pipiens",1,1,0,3,0
"5924","Sacramento",140002,2014,7,"Cx pipiens",1,2,0,2,0
"5925","Sacramento",140002,2014,8,"Cx pipiens",1,1,0,1,0
"5926","Sacramento",140002,2014,9,"Cx pipiens",1,2,0,3,0
"5927","Sacramento",140002,2014,10,"Cx pipiens",1,2,0,6,0
"5928","Sacramento",140002,2015,5,"Cx pipiens",1,1,0,11,0
"5929","Sacramento",140002,2015,6,"Cx pipiens",1,1,0,3,0
"5930","Sacramento",140002,2015,7,"Cx pipiens",1,2,0,16,0
"5931","Sacramento",140002,2015,8,"Cx pipiens",1,4,0,21,0
"5932","Sacramento",140002,2015,9,"Cx pipiens",2,3,0,43,0
"5933","Sacramento",140002,2015,10,"Cx pipiens",3,10,0,112,0
"5934","Sacramento",140002,2016,5,"Cx pipiens",1,2,0,13,0
"5935","Sacramento",140002,2016,6,"Cx pipiens",1,2,0,16,0
"5936","Sacramento",140002,2016,7,"Cx pipiens",1,3,1,7,142.857142857143
"5937","Sacramento",140002,2016,8,"Cx pipiens",1,1,0,1,0
"5938","Sacramento",140002,2016,9,"Cx pipiens",1,5,0,11,0
"5939","Sacramento",140002,2016,10,"Cx pipiens",1,5,0,18,0
"5940","Sacramento",140002,2017,5,"Cx pipiens",1,3,0,11,0
"5941","Sacramento",140002,2017,7,"Cx pipiens",1,3,0,9,0
"5942","Sacramento",140002,2017,8,"Cx pipiens",1,2,0,2,0
"5943","Sacramento",140002,2017,9,"Cx pipiens",1,1,0,1,0
"5944","Sacramento",140002,2017,10,"Cx pipiens",1,1,0,3,0
"5945","Sacramento",140002,2018,5,"Cx pipiens",1,2,0,4,0
"5946","Sacramento",140002,2018,6,"Cx pipiens",1,1,0,7,0
"5947","Sacramento",140002,2018,7,"Cx pipiens",1,1,0,2,0
"5948","Sacramento",140002,2018,8,"Cx pipiens",1,1,0,1,0
"5949","Sacramento",140002,2018,9,"Cx pipiens",1,1,0,5,0
"5950","Sacramento",140002,2018,10,"Cx pipiens",1,1,0,7,0
"5951","Sacramento",140002,2019,5,"Cx pipiens",1,1,0,5,0
"5952","Sacramento",140002,2019,6,"Cx pipiens",1,3,0,4,0
"5953","Sacramento",140002,2019,7,"Cx pipiens",1,1,0,5,0
"5954","Sacramento",140002,2019,8,"Cx pipiens",1,4,0,25,0
"5955","Sacramento",140002,2019,9,"Cx pipiens",1,1,0,9,0
"5956","Sacramento",140002,2019,10,"Cx pipiens",1,2,0,2,0
"5957","Sacramento",140002,2020,5,"Cx pipiens",1,4,0,18,0
"5958","Sacramento",140002,2020,7,"Cx pipiens",1,2,0,2,0
"5959","Sacramento",140002,2020,8,"Cx pipiens",1,2,0,3,0
"5960","Sacramento",140002,2020,10,"Cx pipiens",1,2,0,7,0
"5961","Sacramento",140002,2021,5,"Cx pipiens",1,1,0,1,0
"5962","Sacramento",140002,2021,6,"Cx pipiens",1,2,0,2,0
"5963","Sacramento",140002,2021,7,"Cx pipiens",1,3,0,9,0
"5964","Sacramento",140002,2021,8,"Cx pipiens",2,5,0,32,0
"5965","Sacramento",140002,2021,9,"Cx pipiens",1,3,0,11,0
"5966","Sacramento",140002,2021,10,"Cx pipiens",1,2,0,12,0
"5967","Sacramento",140002,2022,6,"Cx pipiens",1,1,0,4,0
"5968","Sacramento",140002,2022,7,"Cx pipiens",1,2,0,4,0
"5969","Sacramento",140002,2022,9,"Cx pipiens",1,2,0,26,0
"5970","Sacramento",140002,2023,6,"Cx pipiens",1,2,0,10,0
"5971","Sacramento",140002,2023,8,"Cx pipiens",1,1,0,1,0
"5972","Sacramento",140002,2023,9,"Cx pipiens",1,3,0,9,0
"5973","Sacramento",140002,2023,10,"Cx pipiens",1,1,0,30,0
"5974","Sacramento",140004,2015,8,"Cx pipiens",1,1,0,2,0
"5975","Sacramento",140004,2015,9,"Cx pipiens",1,1,0,1,0
"5976","Sacramento",140004,2015,10,"Cx pipiens",1,2,0,10,0
"5977","Sacramento",140004,2021,8,"Cx pipiens",1,1,0,1,0
"5978","Sacramento",140005,2014,9,"Cx pipiens",1,2,0,20,0
"5979","Sacramento",140005,2015,8,"Cx pipiens",1,2,0,3,0
"5980","Sacramento",140005,2015,9,"Cx pipiens",1,1,0,3,0
"5981","Sacramento",140005,2016,8,"Cx pipiens",1,1,0,1,0
"5982","Sacramento",140005,2019,8,"Cx pipiens",1,1,0,3,0
"5983","Sacramento",140006,2009,4,"Cx pipiens",1,2,0,40,0
"5984","Sacramento",140006,2009,7,"Cx pipiens",1,9,0,251,0
"5985","Sacramento",140006,2009,8,"Cx pipiens",1,6,0,170,0
"5986","Sacramento",140006,2009,9,"Cx pipiens",1,1,0,20,0
"5987","Sacramento",140006,2010,4,"Cx pipiens",1,7,0,262,0
"5988","Sacramento",140006,2010,5,"Cx pipiens",3,4,0,45,0
"5989","Sacramento",140006,2010,6,"Cx pipiens",1,5,0,81,0
"5990","Sacramento",140006,2010,7,"Cx pipiens",2,2,0,34,0
"5991","Sacramento",140006,2010,8,"Cx pipiens",1,3,0,17,0
"5992","Sacramento",140006,2010,9,"Cx pipiens",1,3,0,24,0
"5993","Sacramento",140006,2010,10,"Cx pipiens",1,4,0,39,0
"5994","Sacramento",140006,2011,6,"Cx pipiens",1,1,0,7,0
"5995","Sacramento",140006,2011,7,"Cx pipiens",2,2,0,62,0
"5996","Sacramento",140006,2011,8,"Cx pipiens",1,2,0,15,0
"5997","Sacramento",140006,2011,9,"Cx pipiens",1,1,0,2,0
"5998","Sacramento",140006,2013,5,"Cx pipiens",1,1,0,4,0
"5999","Sacramento",140006,2015,7,"Cx pipiens",1,4,0,32,0
"6000","Sacramento",140006,2015,8,"Cx pipiens",1,4,0,14,0
"6001","Sacramento",140006,2015,9,"Cx pipiens",1,2,0,10,0
"6002","Sacramento",140006,2016,6,"Cx pipiens",1,4,0,23,0
"6003","Sacramento",140006,2016,7,"Cx pipiens",1,3,0,41,0
"6004","Sacramento",140006,2016,8,"Cx pipiens",1,4,0,18,0
"6005","Sacramento",140006,2016,9,"Cx pipiens",1,2,0,21,0
"6006","Sacramento",140006,2016,10,"Cx pipiens",1,3,0,56,0
"6007","Sacramento",140006,2017,5,"Cx pipiens",1,1,0,2,0
"6008","Sacramento",140006,2017,6,"Cx pipiens",1,2,0,38,0
"6009","Sacramento",140006,2017,7,"Cx pipiens",1,2,0,10,0
"6010","Sacramento",140006,2017,8,"Cx pipiens",1,4,0,29,0
"6011","Sacramento",140006,2017,9,"Cx pipiens",1,3,0,65,0
"6012","Sacramento",140006,2017,10,"Cx pipiens",1,3,0,59,0
"6013","Sacramento",140006,2018,5,"Cx pipiens",1,4,0,25,0
"6014","Sacramento",140006,2018,6,"Cx pipiens",1,5,0,70,0
"6015","Sacramento",140006,2018,7,"Cx pipiens",1,3,0,31,0
"6016","Sacramento",140006,2018,8,"Cx pipiens",2,5,0,105,0
"6017","Sacramento",140006,2018,9,"Cx pipiens",1,6,0,63,0
"6018","Sacramento",140006,2018,10,"Cx pipiens",1,2,0,37,0
"6019","Sacramento",140006,2019,5,"Cx pipiens",1,1,0,15,0
"6020","Sacramento",140006,2019,6,"Cx pipiens",1,1,0,16,0
"6021","Sacramento",140006,2019,7,"Cx pipiens",1,2,0,7,0
"6022","Sacramento",140006,2019,8,"Cx pipiens",1,3,0,67,0
"6023","Sacramento",140006,2019,9,"Cx pipiens",1,4,0,82,0
"6024","Sacramento",140006,2019,10,"Cx pipiens",1,3,0,35,0
"6025","Sacramento",140006,2020,5,"Cx pipiens",1,2,0,21,0
"6026","Sacramento",140006,2020,6,"Cx pipiens",1,4,0,29,0
"6027","Sacramento",140006,2020,7,"Cx pipiens",1,4,0,26,0
"6028","Sacramento",140006,2020,8,"Cx pipiens",1,4,0,25,0
"6029","Sacramento",140006,2020,9,"Cx pipiens",2,7,0,121,0
