"","county","cluster_id","surv_year","month","species","n_traps","total_pools","positive_pools","total_mos_tested","WNV_MIR"
"8134","Kern",80067,2010,6,"Cx quinquefasciatus",1,2,0,92,0
"8135","Kern",80067,2011,5,"Cx quinquefasciatus",1,4,0,115,0
"8136","Kern",80067,2011,6,"Cx quinquefasciatus",1,14,1,645,1.55038759689922
"8137","Kern",80067,2011,7,"Cx quinquefasciatus",1,13,6,537,11.1731843575419
"8138","Kern",80067,2011,8,"Cx quinquefasciatus",1,16,13,716,18.1564245810056
"8139","Kern",80067,2011,9,"Cx quinquefasciatus",1,14,2,590,3.38983050847458
"8140","Kern",80067,2011,10,"Cx quinquefasciatus",1,4,0,100,0
"8141","Kern",80067,2011,11,"Cx quinquefasciatus",1,1,0,30,0
"8142","Kern",80067,2012,5,"Cx quinquefasciatus",1,20,0,877,0
"8143","Kern",80067,2012,6,"Cx quinquefasciatus",1,9,0,418,0
"8144","Kern",80067,2012,7,"Cx quinquefasciatus",1,9,8,400,20
"8145","Kern",80067,2012,8,"Cx quinquefasciatus",1,10,6,476,12.6050420168067
"8146","Kern",80067,2012,9,"Cx quinquefasciatus",1,8,1,378,2.64550264550265
"8147","Kern",80067,2012,10,"Cx quinquefasciatus",1,8,0,304,0
"8148","Kern",80067,2013,5,"Cx quinquefasciatus",1,2,0,82,0
"8149","Kern",80067,2013,6,"Cx quinquefasciatus",1,3,2,150,13.3333333333333
"8150","Kern",80067,2013,9,"Cx quinquefasciatus",1,2,1,71,14.0845070422535
"8151","Kern",80067,2014,5,"Cx quinquefasciatus",1,3,0,116,0
"8152","Kern",80067,2014,6,"Cx quinquefasciatus",1,2,1,43,23.2558139534884
"8153","Kern",80067,2015,5,"Cx quinquefasciatus",1,1,0,36,0
"8154","Kern",80067,2015,6,"Cx quinquefasciatus",1,2,1,100,10
"8155","Kern",80067,2015,7,"Cx quinquefasciatus",1,1,1,50,20
"8156","Kern",80067,2016,5,"Cx quinquefasciatus",1,6,0,295,0
"8157","Kern",80067,2016,6,"Cx quinquefasciatus",1,2,0,100,0
"8158","Kern",80067,2016,9,"Cx quinquefasciatus",1,1,0,20,0
"8159","Kern",80067,2017,5,"Cx quinquefasciatus",1,1,0,50,0
"8160","Kern",80067,2017,6,"Cx quinquefasciatus",1,3,1,125,8
"8161","Kern",80067,2018,5,"Cx quinquefasciatus",1,3,0,109,0
"8162","Kern",80067,2018,6,"Cx quinquefasciatus",1,3,0,121,0
"8163","Kern",80067,2018,7,"Cx quinquefasciatus",1,2,0,100,0
"8164","Kern",80067,2018,8,"Cx quinquefasciatus",1,3,1,150,6.66666666666667
"8165","Kern",80067,2019,5,"Cx quinquefasciatus",1,3,0,137,0
"8166","Kern",80067,2019,6,"Cx quinquefasciatus",1,4,0,200,0
"8167","Kern",80067,2019,7,"Cx quinquefasciatus",1,2,1,100,10
"8168","Kern",80067,2020,5,"Cx quinquefasciatus",1,1,0,50,0
"8169","Kern",80067,2020,6,"Cx quinquefasciatus",1,4,0,146,0
"8170","Kern",80067,2020,7,"Cx quinquefasciatus",1,2,0,86,0
"8171","Kern",80067,2020,8,"Cx quinquefasciatus",1,4,0,180,0
"8172","Kern",80067,2021,5,"Cx quinquefasciatus",1,1,0,50,0
"8173","Kern",80067,2021,6,"Cx quinquefasciatus",1,2,0,71,0
"8174","Kern",80067,2021,7,"Cx quinquefasciatus",1,1,0,21,0
"8175","Kern",80067,2021,8,"Cx quinquefasciatus",1,1,0,43,0
"8176","Kern",80067,2021,9,"Cx quinquefasciatus",1,2,1,88,11.3636363636364
"8177","Kern",80067,2022,4,"Cx quinquefasciatus",1,2,0,69,0
"8178","Kern",80067,2022,5,"Cx quinquefasciatus",1,2,0,82,0
"8179","Kern",80067,2022,7,"Cx quinquefasciatus",1,1,1,26,38.4615384615385
"8180","Kern",80067,2023,5,"Cx quinquefasciatus",1,2,0,65,0
"8181","Kern",80067,2023,6,"Cx quinquefasciatus",1,2,0,84,0
"8182","Kern",80067,2023,8,"Cx quinquefasciatus",1,1,0,20,0
"8183","Kern",80069,2004,6,"Cx quinquefasciatus",1,2,0,61,0
"8184","Kern",80069,2004,8,"Cx quinquefasciatus",1,2,0,79,0
"8185","Kern",80069,2005,5,"Cx quinquefasciatus",1,2,0,55,0
"8186","Kern",80069,2005,6,"Cx quinquefasciatus",1,2,0,77,0
"8187","Kern",80069,2005,7,"Cx quinquefasciatus",1,2,2,63,31.7460317460317
"8188","Kern",80069,2005,9,"Cx quinquefasciatus",1,1,0,31,0
"8189","Kern",80069,2006,4,"Cx quinquefasciatus",1,2,0,48,0
"8190","Kern",80069,2006,5,"Cx quinquefasciatus",1,2,0,72,0
"8191","Kern",80069,2006,6,"Cx quinquefasciatus",1,4,0,148,0
"8192","Kern",80069,2006,7,"Cx quinquefasciatus",1,2,0,34,0
"8193","Kern",80069,2006,8,"Cx quinquefasciatus",1,2,0,26,0
"8194","Kern",80069,2006,9,"Cx quinquefasciatus",1,3,0,98,0
"8195","Kern",80069,2007,5,"Cx quinquefasciatus",1,1,0,27,0
"8196","Kern",80069,2007,6,"Cx quinquefasciatus",1,3,1,78,12.8205128205128
"8197","Kern",80069,2007,7,"Cx quinquefasciatus",1,1,0,11,0
"8198","Kern",80069,2007,8,"Cx quinquefasciatus",1,2,0,43,0
"8199","Kern",80069,2007,9,"Cx quinquefasciatus",1,1,0,25,0
"8200","Kern",80069,2008,5,"Cx quinquefasciatus",1,2,0,53,0
"8201","Kern",80069,2008,7,"Cx quinquefasciatus",2,2,0,47,0
"8202","Kern",80069,2009,5,"Cx quinquefasciatus",1,1,0,16,0
"8203","Kern",80069,2009,7,"Cx quinquefasciatus",1,1,1,11,90.9090909090909
"8204","Kern",80069,2010,3,"Cx quinquefasciatus",1,1,0,11,0
"8205","Kern",80069,2010,5,"Cx quinquefasciatus",2,5,0,142,0
"8206","Kern",80069,2010,6,"Cx quinquefasciatus",1,2,0,73,0
"8207","Kern",80069,2010,7,"Cx quinquefasciatus",1,1,0,29,0
"8208","Kern",80069,2011,5,"Cx quinquefasciatus",1,1,0,9,0
"8209","Kern",80069,2011,6,"Cx quinquefasciatus",2,6,0,113,0
"8210","Kern",80069,2011,7,"Cx quinquefasciatus",2,5,0,65,0
"8211","Kern",80069,2011,8,"Cx quinquefasciatus",1,4,0,129,0
"8212","Kern",80069,2011,9,"Cx quinquefasciatus",1,2,0,31,0
"8213","Kern",80069,2011,10,"Cx quinquefasciatus",1,1,0,8,0
"8214","Kern",80069,2012,5,"Cx quinquefasciatus",2,6,0,90,0
"8215","Kern",80069,2012,6,"Cx quinquefasciatus",2,5,2,89,22.4719101123595
"8216","Kern",80069,2012,7,"Cx quinquefasciatus",1,2,0,22,0
"8217","Kern",80069,2012,8,"Cx quinquefasciatus",1,2,0,17,0
"8218","Kern",80069,2012,9,"Cx quinquefasciatus",1,1,0,6,0
"8219","Kern",80069,2012,10,"Cx quinquefasciatus",1,3,0,64,0
"8220","Kern",80069,2013,5,"Cx quinquefasciatus",1,1,0,32,0
"8221","Kern",80069,2013,6,"Cx quinquefasciatus",2,3,0,96,0
"8222","Kern",80069,2013,7,"Cx quinquefasciatus",1,1,0,21,0
"8223","Kern",80069,2013,9,"Cx quinquefasciatus",1,2,0,29,0
"8224","Kern",80069,2014,7,"Cx quinquefasciatus",1,1,0,18,0
"8225","Kern",80069,2015,5,"Cx quinquefasciatus",1,1,0,23,0
"8226","Kern",80069,2015,6,"Cx quinquefasciatus",1,1,0,26,0
"8227","Kern",80069,2015,7,"Cx quinquefasciatus",1,1,0,25,0
"8228","Kern",80069,2015,8,"Cx quinquefasciatus",2,4,0,123,0
"8229","Kern",80069,2015,9,"Cx quinquefasciatus",1,2,0,45,0
"8230","Kern",80069,2016,5,"Cx quinquefasciatus",2,5,0,191,0
"8231","Kern",80069,2016,6,"Cx quinquefasciatus",1,2,0,47,0
"8232","Kern",80069,2016,7,"Cx quinquefasciatus",1,3,0,94,0
"8233","Kern",80069,2016,8,"Cx quinquefasciatus",1,2,0,37,0
"8234","Kern",80069,2016,9,"Cx quinquefasciatus",1,1,0,20,0
"8235","Kern",80069,2017,5,"Cx quinquefasciatus",1,1,0,25,0
"8236","Kern",80069,2017,6,"Cx quinquefasciatus",1,1,0,46,0
"8237","Kern",80069,2017,7,"Cx quinquefasciatus",1,1,0,16,0
"8238","Kern",80069,2017,8,"Cx quinquefasciatus",1,2,0,47,0
"8239","Kern",80069,2018,5,"Cx quinquefasciatus",1,1,0,50,0
"8240","Kern",80069,2018,6,"Cx quinquefasciatus",1,3,0,150,0
"8241","Kern",80069,2018,7,"Cx quinquefasciatus",1,4,0,173,0
"8242","Kern",80069,2018,8,"Cx quinquefasciatus",1,1,0,25,0
"8243","Kern",80069,2019,5,"Cx quinquefasciatus",1,3,0,129,0
"8244","Kern",80069,2019,6,"Cx quinquefasciatus",1,3,0,150,0
"8245","Kern",80069,2019,7,"Cx quinquefasciatus",1,3,1,125,8
"8246","Kern",80069,2020,5,"Cx quinquefasciatus",1,3,0,117,0
"8247","Kern",80069,2020,6,"Cx quinquefasciatus",1,3,0,124,0
"8248","Kern",80069,2020,7,"Cx quinquefasciatus",1,1,0,27,0
"8249","Kern",80069,2021,4,"Cx quinquefasciatus",1,1,0,50,0
"8250","Kern",80069,2021,5,"Cx quinquefasciatus",1,1,0,33,0
"8251","Kern",80069,2021,6,"Cx quinquefasciatus",1,1,0,40,0
"8252","Kern",80069,2021,7,"Cx quinquefasciatus",1,1,0,23,0
"8253","Kern",80069,2022,5,"Cx quinquefasciatus",1,2,0,68,0
"8254","Kern",80069,2022,6,"Cx quinquefasciatus",1,1,0,32,0
"8255","Kern",80069,2023,5,"Cx quinquefasciatus",1,3,0,125,0
"8256","Kern",80069,2023,6,"Cx quinquefasciatus",1,3,0,101,0
"8257","Kern",80069,2023,7,"Cx quinquefasciatus",1,1,1,23,43.4782608695652
"8258","Kern",80071,2004,8,"Cx quinquefasciatus",1,3,1,67,14.9253731343284
"8259","Kern",80071,2004,9,"Cx quinquefasciatus",1,1,1,54,18.5185185185185
"8260","Kern",80071,2004,10,"Cx quinquefasciatus",1,2,0,74,0
"8261","Kern",80071,2005,5,"Cx quinquefasciatus",1,2,0,67,0
"8262","Kern",80071,2005,6,"Cx quinquefasciatus",1,1,0,35,0
"8263","Kern",80071,2005,7,"Cx quinquefasciatus",1,2,1,69,14.4927536231884
"8264","Kern",80071,2005,8,"Cx quinquefasciatus",1,3,1,121,8.26446280991736
"8265","Kern",80071,2006,4,"Cx quinquefasciatus",1,1,0,21,0
"8266","Kern",80071,2006,5,"Cx quinquefasciatus",1,2,0,96,0
"8267","Kern",80071,2006,6,"Cx quinquefasciatus",1,5,0,152,0
"8268","Kern",80071,2006,7,"Cx quinquefasciatus",1,2,1,100,10
"8269","Kern",80071,2006,8,"Cx quinquefasciatus",1,7,5,314,15.9235668789809
"8270","Kern",80071,2006,9,"Cx quinquefasciatus",1,4,0,121,0
"8271","Kern",80071,2007,4,"Cx quinquefasciatus",1,2,0,94,0
"8272","Kern",80071,2007,5,"Cx quinquefasciatus",1,2,0,57,0
"8273","Kern",80071,2007,6,"Cx quinquefasciatus",1,3,2,108,18.5185185185185
"8274","Kern",80071,2007,7,"Cx quinquefasciatus",1,1,1,50,20
"8275","Kern",80071,2007,8,"Cx quinquefasciatus",1,6,1,242,4.13223140495868
"8276","Kern",80071,2007,9,"Cx quinquefasciatus",1,2,0,82,0
"8277","Kern",80071,2007,10,"Cx quinquefasciatus",1,1,0,12,0
"8278","Kern",80071,2008,4,"Cx quinquefasciatus",2,3,0,42,0
"8279","Kern",80071,2008,5,"Cx quinquefasciatus",2,4,0,51,0
"8280","Kern",80071,2008,6,"Cx quinquefasciatus",1,1,0,18,0
"8281","Kern",80071,2008,8,"Cx quinquefasciatus",1,1,0,20,0
"8282","Kern",80071,2008,9,"Cx quinquefasciatus",1,1,0,5,0
"8283","Kern",80071,2008,10,"Cx quinquefasciatus",2,2,0,9,0
"8284","Kern",80071,2009,4,"Cx quinquefasciatus",2,8,0,98,0
"8285","Kern",80071,2009,5,"Cx quinquefasciatus",2,5,0,122,0
"8286","Kern",80071,2009,6,"Cx quinquefasciatus",2,3,0,53,0
"8287","Kern",80071,2009,7,"Cx quinquefasciatus",1,1,0,25,0
"8288","Kern",80071,2009,8,"Cx quinquefasciatus",1,1,0,19,0
"8289","Kern",80071,2009,9,"Cx quinquefasciatus",2,3,0,36,0
"8290","Kern",80071,2010,5,"Cx quinquefasciatus",1,5,0,196,0
"8291","Kern",80071,2010,6,"Cx quinquefasciatus",2,4,0,95,0
"8292","Kern",80071,2010,7,"Cx quinquefasciatus",2,17,14,735,19.047619047619
"8293","Kern",80071,2010,8,"Cx quinquefasciatus",2,7,2,234,8.54700854700855
"8294","Kern",80071,2010,9,"Cx quinquefasciatus",2,6,2,273,7.32600732600733
"8295","Kern",80071,2010,10,"Cx quinquefasciatus",2,3,1,148,6.75675675675676
"8296","Kern",80071,2011,4,"Cx quinquefasciatus",1,1,0,28,0
"8297","Kern",80071,2011,5,"Cx quinquefasciatus",2,6,0,181,0
"8298","Kern",80071,2011,6,"Cx quinquefasciatus",2,14,0,485,0
"8299","Kern",80071,2011,7,"Cx quinquefasciatus",2,15,4,561,7.1301247771836
"8300","Kern",80071,2011,8,"Cx quinquefasciatus",2,14,9,551,16.3339382940109
"8301","Kern",80071,2011,9,"Cx quinquefasciatus",2,14,3,566,5.30035335689046
"8302","Kern",80071,2011,10,"Cx quinquefasciatus",2,3,0,41,0
"8303","Kern",80071,2011,11,"Cx quinquefasciatus",1,1,0,11,0
"8304","Kern",80071,2012,4,"Cx quinquefasciatus",2,5,0,156,0
"8305","Kern",80071,2012,5,"Cx quinquefasciatus",2,20,1,718,1.39275766016713
"8306","Kern",80071,2012,6,"Cx quinquefasciatus",2,19,14,784,17.8571428571429
"8307","Kern",80071,2012,7,"Cx quinquefasciatus",2,8,5,231,21.6450216450216
"8308","Kern",80071,2012,8,"Cx quinquefasciatus",2,13,10,558,17.921146953405
"8309","Kern",80071,2012,9,"Cx quinquefasciatus",2,8,0,360,0
"8310","Kern",80071,2012,10,"Cx quinquefasciatus",2,10,0,314,0
"8311","Kern",80071,2013,5,"Cx quinquefasciatus",1,1,0,43,0
"8312","Kern",80071,2013,6,"Cx quinquefasciatus",2,3,2,102,19.6078431372549
"8313","Kern",80071,2013,8,"Cx quinquefasciatus",1,1,0,31,0
"8314","Kern",80071,2014,4,"Cx quinquefasciatus",1,1,0,21,0
"8315","Kern",80071,2014,5,"Cx quinquefasciatus",2,3,0,97,0
"8316","Kern",80071,2014,6,"Cx quinquefasciatus",1,2,1,79,12.6582278481013
"8317","Kern",80071,2014,7,"Cx quinquefasciatus",1,2,2,68,29.4117647058824
"8318","Kern",80071,2015,4,"Cx quinquefasciatus",1,1,0,40,0
"8319","Kern",80071,2015,6,"Cx quinquefasciatus",2,4,0,148,0
"8320","Kern",80071,2015,7,"Cx quinquefasciatus",2,5,4,214,18.6915887850467
"8321","Kern",80071,2016,5,"Cx quinquefasciatus",2,6,0,247,0
"8322","Kern",80071,2016,9,"Cx quinquefasciatus",2,2,0,78,0
"8323","Kern",80071,2017,5,"Cx quinquefasciatus",1,2,0,70,0
"8324","Kern",80071,2017,6,"Cx quinquefasciatus",2,2,2,58,34.4827586206897
"8325","Kern",80071,2017,8,"Cx quinquefasciatus",2,2,1,75,13.3333333333333
"8326","Kern",80071,2017,9,"Cx quinquefasciatus",1,1,0,50,0
"8327","Kern",80071,2018,5,"Cx quinquefasciatus",1,3,0,130,0
"8328","Kern",80071,2018,6,"Cx quinquefasciatus",2,7,0,330,0
"8329","Kern",80071,2018,7,"Cx quinquefasciatus",2,5,0,229,0
"8330","Kern",80071,2018,8,"Cx quinquefasciatus",2,2,0,100,0
"8331","Kern",80071,2019,5,"Cx quinquefasciatus",2,3,0,130,0
"8332","Kern",80071,2019,6,"Cx quinquefasciatus",2,8,0,371,0
"8333","Kern",80071,2019,7,"Cx quinquefasciatus",1,1,1,50,20
"8334","Kern",80071,2020,5,"Cx quinquefasciatus",2,6,0,215,0
"8335","Kern",80071,2020,6,"Cx quinquefasciatus",2,7,0,298,0
"8336","Kern",80071,2020,7,"Cx quinquefasciatus",2,3,0,128,0
"8337","Kern",80071,2020,8,"Cx quinquefasciatus",2,2,0,91,0
"8338","Kern",80071,2021,4,"Cx quinquefasciatus",1,1,0,24,0
"8339","Kern",80071,2021,5,"Cx quinquefasciatus",2,2,0,93,0
"8340","Kern",80071,2021,6,"Cx quinquefasciatus",2,3,0,80,0
"8341","Kern",80071,2022,5,"Cx quinquefasciatus",2,4,0,152,0
"8342","Kern",80071,2022,6,"Cx quinquefasciatus",2,3,2,107,18.6915887850467
"8343","Kern",80071,2022,10,"Cx quinquefasciatus",1,1,0,34,0
"8344","Kern",80071,2023,5,"Cx quinquefasciatus",2,3,0,150,0
"8345","Kern",80071,2023,6,"Cx quinquefasciatus",2,3,0,137,0
"8346","Kern",80071,2023,9,"Cx quinquefasciatus",2,2,1,55,18.1818181818182
"8347","Kern",80072,2003,5,"Cx quinquefasciatus",1,2,0,13,0
"8348","Kern",80072,2003,6,"Cx quinquefasciatus",1,2,0,15,0
"8349","Kern",80072,2003,7,"Cx quinquefasciatus",1,1,0,13,0
"8350","Kern",80072,2003,8,"Cx quinquefasciatus",1,1,0,6,0
"8351","Kern",80072,2003,9,"Cx quinquefasciatus",1,1,0,22,0
"8352","Kern",80072,2003,10,"Cx quinquefasciatus",1,2,0,21,0
"8353","Kern",80072,2004,4,"Cx quinquefasciatus",1,2,0,37,0
"8354","Kern",80072,2004,5,"Cx quinquefasciatus",1,2,0,51,0
"8355","Kern",80072,2004,6,"Cx quinquefasciatus",1,5,0,183,0
"8356","Kern",80072,2004,7,"Cx quinquefasciatus",1,5,4,218,18.348623853211
"8357","Kern",80072,2004,8,"Cx quinquefasciatus",1,3,2,95,21.0526315789474
"8358","Kern",80072,2004,9,"Cx quinquefasciatus",1,2,1,100,10
"8359","Kern",80072,2004,10,"Cx quinquefasciatus",1,1,0,50,0
"8360","Kern",80072,2005,4,"Cx quinquefasciatus",1,3,0,80,0
"8361","Kern",80072,2005,5,"Cx quinquefasciatus",1,5,0,194,0
"8362","Kern",80072,2005,6,"Cx quinquefasciatus",1,9,0,409,0
"8363","Kern",80072,2005,7,"Cx quinquefasciatus",1,6,5,300,16.6666666666667
"8364","Kern",80072,2005,8,"Cx quinquefasciatus",1,5,4,197,20.3045685279188
"8365","Kern",80072,2005,9,"Cx quinquefasciatus",1,8,2,334,5.98802395209581
"8366","Kern",80072,2005,10,"Cx quinquefasciatus",1,2,0,47,0
"8367","Kern",80072,2006,4,"Cx quinquefasciatus",1,2,0,69,0
"8368","Kern",80072,2006,5,"Cx quinquefasciatus",1,3,0,109,0
"8369","Kern",80072,2006,6,"Cx quinquefasciatus",1,8,1,387,2.58397932816537
"8370","Kern",80072,2006,7,"Cx quinquefasciatus",1,3,2,121,16.5289256198347
"8371","Kern",80072,2006,8,"Cx quinquefasciatus",1,8,5,364,13.7362637362637
"8372","Kern",80072,2006,9,"Cx quinquefasciatus",1,9,1,421,2.37529691211401
"8373","Kern",80072,2007,4,"Cx quinquefasciatus",1,1,0,20,0
"8374","Kern",80072,2007,5,"Cx quinquefasciatus",1,3,0,95,0
"8375","Kern",80072,2007,6,"Cx quinquefasciatus",1,9,1,340,2.94117647058824
"8376","Kern",80072,2007,7,"Cx quinquefasciatus",1,1,1,44,22.7272727272727
"8377","Kern",80072,2007,8,"Cx quinquefasciatus",1,7,5,295,16.9491525423729
"8378","Kern",80072,2007,10,"Cx quinquefasciatus",1,2,0,43,0
"8379","Kern",80072,2008,4,"Cx quinquefasciatus",1,2,0,41,0
"8380","Kern",80072,2008,5,"Cx quinquefasciatus",1,1,0,7,0
"8381","Kern",80072,2008,6,"Cx quinquefasciatus",1,2,0,19,0
"8382","Kern",80072,2008,7,"Cx quinquefasciatus",1,1,0,13,0
"8383","Kern",80072,2008,8,"Cx quinquefasciatus",1,2,0,40,0
"8384","Kern",80072,2008,9,"Cx quinquefasciatus",1,1,0,6,0
"8385","Kern",80072,2009,4,"Cx quinquefasciatus",1,1,0,10,0
"8386","Kern",80072,2009,6,"Cx quinquefasciatus",1,2,0,28,0
"8387","Kern",80072,2009,7,"Cx quinquefasciatus",2,5,4,84,47.6190476190476
"8388","Kern",80072,2009,8,"Cx quinquefasciatus",2,2,0,49,0
"8389","Kern",80072,2009,9,"Cx quinquefasciatus",1,1,0,8,0
"8390","Kern",80072,2010,5,"Cx quinquefasciatus",1,4,0,139,0
"8391","Kern",80072,2010,6,"Cx quinquefasciatus",2,5,0,166,0
"8392","Kern",80072,2010,7,"Cx quinquefasciatus",2,7,3,249,12.0481927710843
"8393","Kern",80072,2010,8,"Cx quinquefasciatus",1,1,0,25,0
"8394","Kern",80072,2010,9,"Cx quinquefasciatus",1,1,0,47,0
"8395","Kern",80072,2010,10,"Cx quinquefasciatus",1,1,0,30,0
"8396","Kern",80072,2011,5,"Cx quinquefasciatus",2,4,0,93,0
"8397","Kern",80072,2011,6,"Cx quinquefasciatus",2,7,1,191,5.23560209424084
"8398","Kern",80072,2011,7,"Cx quinquefasciatus",2,6,1,101,9.9009900990099
"8399","Kern",80072,2011,8,"Cx quinquefasciatus",1,4,2,110,18.1818181818182
"8400","Kern",80072,2011,9,"Cx quinquefasciatus",2,7,1,155,6.45161290322581
"8401","Kern",80072,2011,10,"Cx quinquefasciatus",1,4,0,82,0
"8402","Kern",80072,2012,5,"Cx quinquefasciatus",2,10,0,362,0
"8403","Kern",80072,2012,6,"Cx quinquefasciatus",2,7,0,245,0
"8404","Kern",80072,2012,7,"Cx quinquefasciatus",1,3,1,99,10.1010101010101
"8405","Kern",80072,2012,8,"Cx quinquefasciatus",1,1,0,13,0
"8406","Kern",80072,2012,9,"Cx quinquefasciatus",1,1,0,16,0
"8407","Kern",80072,2013,5,"Cx quinquefasciatus",1,1,0,42,0
"8408","Kern",80072,2013,6,"Cx quinquefasciatus",2,6,2,276,7.2463768115942
"8409","Kern",80072,2013,7,"Cx quinquefasciatus",1,1,1,50,20
"8410","Kern",80072,2013,8,"Cx quinquefasciatus",1,1,1,50,20
"8411","Kern",80072,2014,4,"Cx quinquefasciatus",1,1,0,25,0
"8412","Kern",80072,2014,5,"Cx quinquefasciatus",2,4,0,132,0
"8413","Kern",80072,2014,6,"Cx quinquefasciatus",2,5,2,174,11.4942528735632
"8414","Kern",80072,2015,4,"Cx quinquefasciatus",2,2,0,63,0
"8415","Kern",80072,2015,6,"Cx quinquefasciatus",2,5,1,151,6.62251655629139
"8416","Kern",80072,2015,7,"Cx quinquefasciatus",1,2,1,87,11.4942528735632
"8417","Kern",80072,2015,9,"Cx quinquefasciatus",1,1,0,36,0
"8418","Kern",80072,2016,5,"Cx quinquefasciatus",2,6,0,187,0
"8419","Kern",80072,2016,6,"Cx quinquefasciatus",1,1,0,50,0
"8420","Kern",80072,2017,5,"Cx quinquefasciatus",1,1,0,31,0
"8421","Kern",80072,2017,6,"Cx quinquefasciatus",1,2,1,84,11.9047619047619
"8422","Kern",80072,2017,9,"Cx quinquefasciatus",2,3,0,96,0
"8423","Kern",80072,2018,6,"Cx quinquefasciatus",1,2,0,83,0
"8424","Kern",80072,2018,8,"Cx quinquefasciatus",1,1,0,50,0
"8425","Kern",80072,2018,9,"Cx quinquefasciatus",1,1,0,30,0
"8426","Kern",80072,2019,6,"Cx quinquefasciatus",1,2,0,100,0
"8427","Kern",80072,2020,5,"Cx quinquefasciatus",1,1,0,31,0
"8428","Kern",80072,2020,6,"Cx quinquefasciatus",1,1,0,48,0
"8429","Kern",80072,2021,5,"Cx quinquefasciatus",1,1,0,22,0
"8430","Kern",80072,2021,6,"Cx quinquefasciatus",1,1,0,50,0
"8431","Kern",80072,2021,7,"Cx quinquefasciatus",1,1,1,40,25
"8432","Kern",80072,2022,4,"Cx quinquefasciatus",2,2,0,52,0
"8433","Kern",80072,2022,5,"Cx quinquefasciatus",1,1,0,35,0
"8434","Kern",80072,2022,6,"Cx quinquefasciatus",2,2,1,75,13.3333333333333
"8435","Kern",80072,2023,5,"Cx quinquefasciatus",1,2,0,56,0
"8436","Kern",80072,2023,6,"Cx quinquefasciatus",2,3,0,102,0
"8437","Kern",80072,2023,9,"Cx quinquefasciatus",3,3,1,98,10.2040816326531
"8438","Kern",80073,2003,5,"Cx quinquefasciatus",1,1,0,2,0
"8439","Kern",80073,2003,6,"Cx quinquefasciatus",1,2,0,62,0
"8440","Kern",80073,2003,7,"Cx quinquefasciatus",1,2,0,52,0
"8441","Kern",80073,2003,9,"Cx quinquefasciatus",1,1,0,42,0
"8442","Kern",80073,2003,10,"Cx quinquefasciatus",1,2,0,86,0
"8443","Kern",80073,2004,6,"Cx quinquefasciatus",1,1,0,30,0
"8444","Kern",80073,2004,7,"Cx quinquefasciatus",1,2,0,34,0
"8445","Kern",80073,2004,8,"Cx quinquefasciatus",1,2,0,28,0
"8446","Kern",80073,2004,9,"Cx quinquefasciatus",1,3,0,70,0
"8447","Kern",80073,2005,6,"Cx quinquefasciatus",1,1,0,5,0
"8448","Kern",80073,2006,5,"Cx quinquefasciatus",1,1,0,42,0
"8449","Kern",80073,2006,6,"Cx quinquefasciatus",1,1,0,13,0
"8450","Kern",80073,2006,10,"Cx quinquefasciatus",1,1,0,43,0
"8451","Kern",80073,2007,6,"Cx quinquefasciatus",1,1,0,16,0
"8452","Kern",80073,2007,9,"Cx quinquefasciatus",1,1,0,25,0
"8453","Kern",80073,2008,8,"Cx quinquefasciatus",1,2,0,75,0
"8454","Kern",80073,2008,10,"Cx quinquefasciatus",1,1,0,12,0
"8455","Kern",80073,2009,6,"Cx quinquefasciatus",1,1,0,26,0
"8456","Kern",80073,2009,7,"Cx quinquefasciatus",1,2,0,82,0
"8457","Kern",80073,2009,8,"Cx quinquefasciatus",1,3,1,136,7.35294117647059
"8458","Kern",80073,2009,9,"Cx quinquefasciatus",1,1,0,50,0
"8459","Kern",80073,2009,10,"Cx quinquefasciatus",1,1,0,12,0
"8460","Kern",80073,2010,5,"Cx quinquefasciatus",1,2,0,29,0
"8461","Kern",80073,2010,6,"Cx quinquefasciatus",1,3,0,87,0
"8462","Kern",80073,2010,7,"Cx quinquefasciatus",1,2,1,97,10.3092783505155
"8463","Kern",80073,2010,8,"Cx quinquefasciatus",1,2,1,100,10
"8464","Kern",80073,2010,9,"Cx quinquefasciatus",1,5,0,250,0
"8465","Kern",80073,2011,4,"Cx quinquefasciatus",1,1,0,18,0
"8466","Kern",80073,2011,5,"Cx quinquefasciatus",1,2,0,49,0
"8467","Kern",80073,2011,6,"Cx quinquefasciatus",1,4,0,167,0
"8468","Kern",80073,2011,7,"Cx quinquefasciatus",1,4,0,137,0
"8469","Kern",80073,2011,8,"Cx quinquefasciatus",1,6,1,219,4.5662100456621
"8470","Kern",80073,2011,9,"Cx quinquefasciatus",1,5,0,198,0
"8471","Kern",80073,2011,10,"Cx quinquefasciatus",1,8,0,395,0
"8472","Kern",80073,2012,5,"Cx quinquefasciatus",1,8,0,270,0
"8473","Kern",80073,2012,6,"Cx quinquefasciatus",1,5,1,220,4.54545454545454
"8474","Kern",80073,2012,7,"Cx quinquefasciatus",1,5,1,153,6.5359477124183
"8475","Kern",80073,2012,8,"Cx quinquefasciatus",1,4,0,152,0
"8476","Kern",80073,2012,9,"Cx quinquefasciatus",1,11,1,550,1.81818181818182
"8477","Kern",80073,2012,10,"Cx quinquefasciatus",1,9,0,423,0
"8478","Kern",80073,2013,5,"Cx quinquefasciatus",1,1,0,48,0
"8479","Kern",80073,2013,7,"Cx quinquefasciatus",1,1,0,29,0
