"","county","cluster_id","surv_year","month","species","n_traps","total_pools","positive_pools","total_mos_tested","WNV_MIR"
"9922","Madera",100085,2022,10,"Cx tarsalis",1,1,0,50,0
"9923","Madera",100086,2014,8,"Cx tarsalis",1,1,0,17,0
"9924","Madera",100086,2015,10,"Cx tarsalis",1,1,0,30,0
"9925","Madera",100087,2015,6,"Cx tarsalis",1,2,0,85,0
"9926","Madera",100087,2015,7,"Cx tarsalis",1,2,0,68,0
"9927","Madera",100088,2011,8,"Cx tarsalis",1,1,1,34,29.4117647058824
"9928","Madera",100088,2014,5,"Cx tarsalis",1,1,0,15,0
"9929","Madera",100089,2011,9,"Cx tarsalis",1,1,1,28,35.7142857142857
"9930","Madera",100090,2020,7,"Cx tarsalis",1,2,0,29,0
"9931","Madera",100094,2013,9,"Cx tarsalis",1,2,0,25,0
"9932","Madera",100094,2014,7,"Cx tarsalis",1,1,1,25,40
"9933","Madera",100094,2014,8,"Cx tarsalis",1,1,1,50,20
"9934","Madera",100094,2014,9,"Cx tarsalis",1,1,0,20,0
"9935","Madera",100094,2015,6,"Cx tarsalis",1,1,0,7,0
"9936","Madera",100094,2015,9,"Cx tarsalis",1,1,0,20,0
"9937","Madera",100094,2016,4,"Cx tarsalis",1,2,0,100,0
"9938","Madera",100094,2016,7,"Cx tarsalis",1,1,1,22,45.4545454545455
"9939","Madera",100094,2016,8,"Cx tarsalis",1,1,1,42,23.8095238095238
"9940","Madera",100094,2016,9,"Cx tarsalis",1,1,1,30,33.3333333333333
"9941","Madera",100094,2017,8,"Cx tarsalis",1,3,1,87,11.4942528735632
"9942","Madera",100094,2017,9,"Cx tarsalis",1,1,1,25,40
"9943","Madera",100094,2018,7,"Cx tarsalis",1,1,1,30,33.3333333333333
"9944","Madera",100094,2018,8,"Cx tarsalis",1,2,0,61,0
"9945","Madera",100094,2018,9,"Cx tarsalis",1,3,0,66,0
"9946","Madera",100094,2018,10,"Cx tarsalis",1,1,0,11,0
"9947","Madera",100094,2019,7,"Cx tarsalis",1,5,2,250,8
"9948","Madera",100094,2019,8,"Cx tarsalis",1,5,5,250,20
"9949","Madera",100094,2019,9,"Cx tarsalis",1,4,3,190,15.7894736842105
"9950","Madera",100094,2020,5,"Cx tarsalis",1,1,0,40,0
"9951","Madera",100094,2020,6,"Cx tarsalis",1,1,0,29,0
"9952","Madera",100094,2020,7,"Cx tarsalis",1,6,2,300,6.66666666666667
"9953","Madera",100094,2020,8,"Cx tarsalis",1,4,3,200,15
"9954","Madera",100094,2020,9,"Cx tarsalis",1,4,4,185,21.6216216216216
"9955","Madera",100094,2020,10,"Cx tarsalis",1,2,0,26,0
"9956","Madera",100094,2021,6,"Cx tarsalis",1,3,0,150,0
"9957","Madera",100094,2021,7,"Cx tarsalis",1,4,1,200,5
"9958","Madera",100094,2021,8,"Cx tarsalis",1,6,3,300,10
"9959","Madera",100094,2021,9,"Cx tarsalis",1,3,0,93,0
"9960","Madera",100094,2022,7,"Cx tarsalis",1,5,0,241,0
"9961","Madera",100094,2022,8,"Cx tarsalis",1,9,4,450,8.88888888888889
"9962","Madera",100094,2022,9,"Cx tarsalis",1,12,6,571,10.507880910683
"9963","Madera",100094,2022,10,"Cx tarsalis",1,4,0,131,0
"9964","Madera",100094,2023,7,"Cx tarsalis",1,4,1,200,5
"9965","Madera",100094,2023,8,"Cx tarsalis",1,4,4,200,20
"9966","Madera",100094,2023,9,"Cx tarsalis",1,1,1,50,20
"9967","Madera",100095,2015,6,"Cx tarsalis",1,1,0,12,0
"9968","Madera",100095,2015,8,"Cx tarsalis",1,3,0,60,0
"9969","Madera",100095,2016,8,"Cx tarsalis",1,2,0,14,0
"9970","Madera",100095,2017,6,"Cx tarsalis",1,1,0,19,0
"9971","Madera",100095,2017,9,"Cx tarsalis",1,1,0,7,0
"9972","Madera",100095,2018,6,"Cx tarsalis",1,1,0,40,0
"9973","Madera",100095,2018,7,"Cx tarsalis",1,1,0,50,0
"9974","Madera",100095,2018,9,"Cx tarsalis",1,1,0,19,0
"9975","Madera",100095,2018,10,"Cx tarsalis",1,1,0,15,0
"9976","Madera",100095,2020,8,"Cx tarsalis",1,1,0,17,0
"9977","Madera",100095,2020,9,"Cx tarsalis",1,1,0,9,0
"9978","Madera",100096,2015,9,"Cx tarsalis",1,1,0,50,0
"9979","Madera",100096,2016,6,"Cx tarsalis",1,1,0,25,0
"9980","Madera",100096,2021,9,"Cx tarsalis",1,1,0,34,0
"9981","Madera",100096,2022,7,"Cx tarsalis",1,1,0,50,0
"9982","Madera",100096,2022,8,"Cx tarsalis",1,1,0,22,0
"9983","Madera",100096,2022,9,"Cx tarsalis",1,1,0,50,0
"9984","Madera",100097,2013,7,"Cx tarsalis",1,1,1,25,40
"9985","Madera",100098,2015,5,"Cx tarsalis",1,1,0,4,0
"9986","Madera",100098,2015,7,"Cx tarsalis",1,1,0,12,0
"9987","Madera",100098,2015,9,"Cx tarsalis",1,2,0,50,0
"9988","Madera",100098,2016,4,"Cx tarsalis",1,2,0,38,0
"9989","Madera",100098,2016,5,"Cx tarsalis",1,1,0,25,0
"9990","Madera",100098,2016,6,"Cx tarsalis",1,2,0,50,0
"9991","Madera",100098,2016,7,"Cx tarsalis",1,1,1,50,20
"9992","Madera",100098,2016,8,"Cx tarsalis",2,2,1,29,34.4827586206897
"9993","Madera",100098,2016,9,"Cx tarsalis",1,1,0,30,0
"9994","Madera",100098,2017,5,"Cx tarsalis",2,2,0,42,0
"9995","Madera",100098,2017,6,"Cx tarsalis",1,3,0,95,0
"9996","Madera",100098,2017,7,"Cx tarsalis",1,2,0,94,0
"9997","Madera",100098,2017,8,"Cx tarsalis",1,4,0,156,0
"9998","Madera",100098,2017,9,"Cx tarsalis",2,3,0,44,0
"9999","Madera",100098,2018,6,"Cx tarsalis",1,1,0,30,0
"10000","Madera",100098,2018,7,"Cx tarsalis",1,1,0,20,0
"10001","Madera",100098,2018,8,"Cx tarsalis",1,2,0,85,0
"10002","Madera",100098,2018,9,"Cx tarsalis",2,2,0,23,0
"10003","Madera",100098,2018,10,"Cx tarsalis",1,2,0,37,0
"10004","Madera",100098,2019,7,"Cx tarsalis",1,1,0,50,0
"10005","Madera",100098,2019,8,"Cx tarsalis",1,5,0,250,0
"10006","Madera",100098,2019,9,"Cx tarsalis",1,5,1,221,4.52488687782806
"10007","Madera",100098,2020,6,"Cx tarsalis",1,2,0,20,0
"10008","Madera",100098,2020,7,"Cx tarsalis",2,3,0,81,0
"10009","Madera",100098,2020,8,"Cx tarsalis",1,4,0,160,0
"10010","Madera",100098,2020,9,"Cx tarsalis",2,5,1,195,5.12820512820513
"10011","Madera",100098,2021,6,"Cx tarsalis",1,1,0,16,0
"10012","Madera",100098,2021,7,"Cx tarsalis",2,2,1,79,12.6582278481013
"10013","Madera",100098,2021,8,"Cx tarsalis",2,7,3,316,9.49367088607595
"10014","Madera",100098,2021,9,"Cx tarsalis",1,2,1,92,10.8695652173913
"10015","Madera",100098,2022,5,"Cx tarsalis",1,1,0,37,0
"10016","Madera",100098,2022,6,"Cx tarsalis",1,2,0,77,0
"10017","Madera",100098,2022,7,"Cx tarsalis",2,5,0,228,0
"10018","Madera",100098,2022,8,"Cx tarsalis",2,7,4,284,14.0845070422535
"10019","Madera",100098,2022,9,"Cx tarsalis",2,8,3,293,10.2389078498294
"10020","Madera",100098,2023,7,"Cx tarsalis",2,4,1,161,6.2111801242236
"10021","Madera",100098,2023,8,"Cx tarsalis",2,8,2,329,6.0790273556231
"10022","Madera",100098,2023,9,"Cx tarsalis",2,6,2,235,8.51063829787234
"10023","Madera",100099,2023,9,"Cx tarsalis",2,4,1,116,8.62068965517241
"10024","Madera",100102,2014,8,"Cx tarsalis",1,2,0,48,0
"10025","Madera",100103,2017,8,"Cx tarsalis",1,1,0,12,0
"10026","Madera",100103,2017,9,"Cx tarsalis",1,1,0,8,0
"10027","Madera",100104,2015,5,"Cx tarsalis",1,1,0,4,0
"10028","Madera",100104,2015,6,"Cx tarsalis",1,1,0,12,0
"10029","Madera",100104,2016,8,"Cx tarsalis",1,1,0,11,0
"10030","Madera",100104,2017,7,"Cx tarsalis",1,1,0,25,0
"10031","Madera",100104,2017,8,"Cx tarsalis",1,1,1,18,55.5555555555556
"10032","Madera",100104,2020,7,"Cx tarsalis",1,1,0,9,0
"10033","Madera",100104,2020,9,"Cx tarsalis",1,3,0,36,0
"10034","Madera",100104,2021,6,"Cx tarsalis",1,1,0,29,0
"10035","Madera",100104,2021,7,"Cx tarsalis",1,1,0,50,0
"10036","Madera",100104,2022,6,"Cx tarsalis",1,2,0,100,0
"10037","Madera",100104,2022,7,"Cx tarsalis",1,2,1,100,10
"10038","Madera",100104,2022,8,"Cx tarsalis",1,5,1,233,4.29184549356223
"10039","Madera",100104,2022,9,"Cx tarsalis",1,3,1,125,8
"10040","Madera",100104,2022,10,"Cx tarsalis",1,1,0,30,0
"10041","Madera",100104,2023,7,"Cx tarsalis",1,2,0,100,0
"10042","Madera",100104,2023,8,"Cx tarsalis",1,4,1,196,5.10204081632653
"10043","Madera",100104,2023,9,"Cx tarsalis",1,3,0,126,0
"10044","Madera",100105,2017,8,"Cx tarsalis",1,2,0,85,0
"10045","Madera",100106,2009,7,"Cx tarsalis",1,1,0,15,0
"10046","Madera",100106,2013,7,"Cx tarsalis",1,1,0,11,0
"10047","Madera",100106,2015,6,"Cx tarsalis",1,1,0,11,0
"10048","Madera",100106,2018,8,"Cx tarsalis",1,1,0,43,0
"10049","Madera",100106,2020,9,"Cx tarsalis",1,1,0,9,0
"10050","Madera",100106,2021,8,"Cx tarsalis",1,2,1,47,21.2765957446809
"10051","Madera",100106,2022,7,"Cx tarsalis",1,2,0,54,0
"10052","Madera",100106,2022,8,"Cx tarsalis",1,3,1,106,9.43396226415094
"10053","Madera",100106,2022,9,"Cx tarsalis",1,5,0,166,0
"10054","Madera",100106,2023,7,"Cx tarsalis",1,2,2,94,21.2765957446809
"10055","Madera",100106,2023,8,"Cx tarsalis",1,4,2,152,13.1578947368421
"10056","Madera",100106,2023,9,"Cx tarsalis",1,3,1,116,8.62068965517241
"10057","Madera",100108,2011,7,"Cx tarsalis",1,9,0,406,0
"10058","Madera",100108,2012,6,"Cx tarsalis",2,13,0,584,0
"10059","Madera",100108,2012,7,"Cx tarsalis",3,25,0,941,0
"10060","Madera",100108,2012,8,"Cx tarsalis",1,4,0,123,0
"10061","Madera",100108,2012,9,"Cx tarsalis",1,1,0,8,0
"10062","Madera",100108,2013,6,"Cx tarsalis",1,2,0,75,0
"10063","Madera",100108,2013,7,"Cx tarsalis",1,1,0,28,0
"10064","Madera",100108,2013,8,"Cx tarsalis",1,1,1,20,50
"10065","Madera",100108,2014,5,"Cx tarsalis",1,1,0,16,0
"10066","Madera",100108,2016,6,"Cx tarsalis",1,1,0,25,0
"10067","Madera",100108,2017,6,"Cx tarsalis",1,1,0,43,0
"10068","Madera",100109,2013,7,"Cx tarsalis",1,1,1,42,23.8095238095238
"10069","Madera",100109,2013,8,"Cx tarsalis",1,1,0,15,0
"10070","Madera",100109,2014,6,"Cx tarsalis",1,2,0,45,0
"10071","Madera",100109,2014,7,"Cx tarsalis",2,2,0,60,0
"10072","Madera",100109,2015,5,"Cx tarsalis",1,1,0,10,0
"10073","Madera",100109,2015,6,"Cx tarsalis",1,1,0,12,0
"10074","Madera",100109,2017,7,"Cx tarsalis",1,2,0,50,0
"10075","Merced",110001,2004,8,"Cx tarsalis",1,10,0,477,0
"10076","Merced",110001,2005,7,"Cx tarsalis",1,3,0,150,0
"10077","Merced",110001,2005,8,"Cx tarsalis",1,3,1,150,6.66666666666667
"10078","Merced",110001,2005,10,"Cx tarsalis",1,1,0,50,0
"10079","Merced",110001,2006,6,"Cx tarsalis",1,2,0,100,0
"10080","Merced",110001,2006,7,"Cx tarsalis",1,2,0,100,0
"10081","Merced",110001,2006,9,"Cx tarsalis",1,1,0,34,0
"10082","Merced",110001,2006,10,"Cx tarsalis",1,2,0,100,0
"10083","Merced",110001,2007,6,"Cx tarsalis",1,1,0,37,0
"10084","Merced",110001,2007,7,"Cx tarsalis",1,3,0,120,0
"10085","Merced",110001,2007,8,"Cx tarsalis",1,3,0,150,0
"10086","Merced",110001,2007,9,"Cx tarsalis",1,5,0,250,0
"10087","Merced",110001,2009,7,"Cx tarsalis",1,2,0,63,0
"10088","Merced",110001,2010,7,"Cx tarsalis",1,4,0,200,0
"10089","Merced",110001,2010,9,"Cx tarsalis",1,1,0,50,0
"10090","Merced",110001,2011,8,"Cx tarsalis",1,2,0,98,0
"10091","Merced",110001,2012,8,"Cx tarsalis",1,1,0,16,0
"10092","Merced",110001,2012,9,"Cx tarsalis",1,1,0,50,0
"10093","Merced",110001,2013,8,"Cx tarsalis",1,1,0,17,0
"10094","Merced",110001,2014,7,"Cx tarsalis",1,1,0,1,0
"10095","Merced",110001,2015,7,"Cx tarsalis",2,3,0,68,0
"10096","Merced",110001,2015,10,"Cx tarsalis",1,1,0,20,0
"10097","Merced",110001,2016,7,"Cx tarsalis",1,1,1,16,62.5
"10098","Merced",110001,2016,8,"Cx tarsalis",3,4,1,135,7.40740740740741
"10099","Merced",110001,2016,9,"Cx tarsalis",3,3,0,132,0
"10100","Merced",110001,2016,10,"Cx tarsalis",3,11,0,518,0
"10101","Merced",110001,2017,7,"Cx tarsalis",3,9,5,419,11.9331742243437
"10102","Merced",110001,2017,8,"Cx tarsalis",1,1,0,5,0
"10103","Merced",110001,2018,7,"Cx tarsalis",1,1,0,50,0
"10104","Merced",110001,2019,7,"Cx tarsalis",1,3,0,150,0
"10105","Merced",110001,2019,8,"Cx tarsalis",1,7,1,332,3.01204819277108
"10106","Merced",110001,2019,9,"Cx tarsalis",1,1,0,32,0
"10107","Merced",110002,2007,9,"Cx tarsalis",1,1,0,12,0
"10108","Merced",110002,2010,7,"Cx tarsalis",1,1,0,28,0
"10109","Merced",110002,2014,7,"Cx tarsalis",1,3,2,150,13.3333333333333
"10110","Merced",110002,2015,7,"Cx tarsalis",2,7,0,350,0
"10111","Merced",110002,2015,8,"Cx tarsalis",1,5,3,250,12
"10112","Merced",110002,2016,7,"Cx tarsalis",1,5,0,231,0
"10113","Merced",110002,2016,8,"Cx tarsalis",2,5,2,203,9.85221674876847
"10114","Merced",110002,2016,9,"Cx tarsalis",1,1,0,42,0
"10115","Merced",110002,2017,8,"Cx tarsalis",1,1,0,11,0
"10116","Merced",110002,2019,8,"Cx tarsalis",1,1,0,16,0
"10117","Merced",110002,2023,8,"Cx tarsalis",1,1,0,37,0
"10118","Merced",110003,2016,8,"Cx tarsalis",1,1,0,3,0
"10119","Merced",110003,2017,7,"Cx tarsalis",1,1,0,32,0
"10120","Merced",110004,2008,7,"Cx tarsalis",1,1,0,13,0
"10121","Merced",110004,2012,9,"Cx tarsalis",1,1,0,2,0
"10122","Merced",110004,2013,7,"Cx tarsalis",1,1,0,2,0
"10123","Merced",110004,2013,8,"Cx tarsalis",1,1,0,5,0
"10124","Merced",110004,2013,9,"Cx tarsalis",1,1,0,1,0
"10125","Merced",110004,2014,7,"Cx tarsalis",1,1,0,1,0
"10126","Merced",110004,2014,8,"Cx tarsalis",1,1,0,3,0
"10127","Merced",110004,2015,6,"Cx tarsalis",1,1,0,3,0
"10128","Merced",110004,2015,8,"Cx tarsalis",1,1,0,7,0
"10129","Merced",110004,2015,10,"Cx tarsalis",1,2,0,18,0
"10130","Merced",110004,2016,8,"Cx tarsalis",3,3,0,29,0
"10131","Merced",110004,2017,8,"Cx tarsalis",3,3,0,27,0
"10132","Merced",110004,2018,9,"Cx tarsalis",1,1,0,17,0
"10133","Merced",110004,2018,10,"Cx tarsalis",2,2,0,58,0
"10134","Merced",110004,2019,8,"Cx tarsalis",1,1,0,11,0
"10135","Merced",110004,2019,9,"Cx tarsalis",1,1,1,13,76.9230769230769
"10136","Merced",110004,2019,10,"Cx tarsalis",1,1,0,7,0
"10137","Merced",110004,2020,6,"Cx tarsalis",1,1,0,5,0
"10138","Merced",110004,2020,7,"Cx tarsalis",1,1,0,27,0
"10139","Merced",110004,2020,8,"Cx tarsalis",1,1,0,50,0
"10140","Merced",110004,2020,10,"Cx tarsalis",1,2,0,92,0
"10141","Merced",110004,2021,6,"Cx tarsalis",1,1,0,9,0
"10142","Merced",110004,2021,7,"Cx tarsalis",4,5,0,83,0
"10143","Merced",110004,2021,8,"Cx tarsalis",2,2,0,19,0
"10144","Merced",110004,2022,6,"Cx tarsalis",1,1,0,7,0
"10145","Merced",110004,2022,7,"Cx tarsalis",1,1,0,21,0
"10146","Merced",110004,2022,8,"Cx tarsalis",3,4,0,107,0
"10147","Merced",110004,2022,9,"Cx tarsalis",1,1,0,9,0
"10148","Merced",110004,2023,5,"Cx tarsalis",4,4,0,54,0
"10149","Merced",110004,2023,8,"Cx tarsalis",3,6,2,124,16.1290322580645
"10150","Merced",110004,2023,9,"Cx tarsalis",2,2,0,43,0
"10151","Merced",110004,2023,10,"Cx tarsalis",8,12,0,407,0
"10152","Merced",110005,2004,8,"Cx tarsalis",1,1,0,19,0
"10153","Merced",110005,2004,9,"Cx tarsalis",1,30,0,1405,0
"10154","Merced",110005,2004,10,"Cx tarsalis",1,14,0,690,0
"10155","Merced",110005,2005,6,"Cx tarsalis",1,1,0,20,0
"10156","Merced",110005,2005,8,"Cx tarsalis",1,1,0,31,0
"10157","Merced",110005,2005,9,"Cx tarsalis",1,1,0,20,0
"10158","Merced",110005,2005,10,"Cx tarsalis",1,2,0,25,0
"10159","Merced",110005,2006,5,"Cx tarsalis",1,2,0,59,0
"10160","Merced",110005,2006,6,"Cx tarsalis",1,2,0,81,0
"10161","Merced",110005,2006,8,"Cx tarsalis",1,4,0,140,0
"10162","Merced",110005,2007,5,"Cx tarsalis",1,1,0,25,0
"10163","Merced",110005,2007,9,"Cx tarsalis",1,1,0,20,0
"10164","Merced",110005,2008,5,"Cx tarsalis",1,1,0,20,0
"10165","Merced",110005,2008,9,"Cx tarsalis",1,2,0,59,0
"10166","Merced",110005,2009,9,"Cx tarsalis",1,13,0,621,0
"10167","Merced",110005,2010,9,"Cx tarsalis",1,1,0,25,0
"10168","Merced",110005,2011,8,"Cx tarsalis",1,1,0,16,0
"10169","Merced",110005,2011,9,"Cx tarsalis",1,1,0,40,0
"10170","Merced",110005,2012,8,"Cx tarsalis",1,2,0,23,0
"10171","Merced",110005,2012,9,"Cx tarsalis",1,3,0,106,0
"10172","Merced",110005,2013,8,"Cx tarsalis",1,1,0,3,0
"10173","Merced",110005,2013,9,"Cx tarsalis",1,3,0,127,0
"10174","Merced",110005,2015,8,"Cx tarsalis",1,1,0,4,0
"10175","Merced",110005,2015,9,"Cx tarsalis",1,2,0,60,0
"10176","Merced",110005,2015,10,"Cx tarsalis",1,2,0,100,0
"10177","Merced",110005,2016,6,"Cx tarsalis",1,1,0,50,0
"10178","Merced",110005,2016,8,"Cx tarsalis",1,2,0,29,0
"10179","Merced",110005,2016,10,"Cx tarsalis",1,9,0,417,0
"10180","Merced",110005,2017,6,"Cx tarsalis",1,1,0,11,0
"10181","Merced",110005,2017,7,"Cx tarsalis",1,1,0,13,0
"10182","Merced",110005,2017,8,"Cx tarsalis",1,1,0,32,0
"10183","Merced",110005,2018,8,"Cx tarsalis",1,1,0,16,0
"10184","Merced",110005,2018,9,"Cx tarsalis",1,3,0,150,0
"10185","Merced",110005,2018,10,"Cx tarsalis",1,2,0,100,0
"10186","Merced",110005,2019,5,"Cx tarsalis",1,1,0,39,0
"10187","Merced",110005,2019,6,"Cx tarsalis",1,1,0,6,0
"10188","Merced",110005,2019,7,"Cx tarsalis",1,1,0,8,0
"10189","Merced",110005,2019,9,"Cx tarsalis",1,11,0,515,0
"10190","Merced",110005,2019,10,"Cx tarsalis",1,8,0,397,0
"10191","Merced",110005,2020,6,"Cx tarsalis",1,1,0,8,0
"10192","Merced",110005,2020,7,"Cx tarsalis",1,1,0,7,0
"10193","Merced",110005,2020,10,"Cx tarsalis",1,2,0,100,0
"10194","Merced",110006,2017,8,"Cx tarsalis",1,1,0,6,0
"10195","Merced",110006,2023,8,"Cx tarsalis",1,2,2,68,29.4117647058824
"10196","Merced",110006,2023,10,"Cx tarsalis",1,6,0,255,0
"10197","Merced",110006,2023,11,"Cx tarsalis",1,1,0,46,0
"10198","Merced",110007,2004,9,"Cx tarsalis",1,3,0,124,0
"10199","Merced",110007,2004,10,"Cx tarsalis",1,4,0,154,0
"10200","Merced",110007,2005,6,"Cx tarsalis",1,1,0,18,0
"10201","Merced",110007,2005,8,"Cx tarsalis",1,1,0,18,0
"10202","Merced",110007,2005,9,"Cx tarsalis",1,5,0,217,0
"10203","Merced",110007,2009,9,"Cx tarsalis",1,2,0,23,0
"10204","Merced",110007,2011,9,"Cx tarsalis",1,1,0,8,0
"10205","Merced",110007,2013,8,"Cx tarsalis",1,1,0,1,0
"10206","Merced",110007,2015,7,"Cx tarsalis",2,7,0,302,0
"10207","Merced",110007,2015,8,"Cx tarsalis",1,1,0,6,0
"10208","Merced",110007,2015,9,"Cx tarsalis",1,1,0,5,0
"10209","Merced",110007,2015,10,"Cx tarsalis",1,4,0,200,0
"10210","Merced",110007,2016,6,"Cx tarsalis",1,1,0,5,0
"10211","Merced",110007,2016,8,"Cx tarsalis",1,1,0,1,0
"10212","Merced",110007,2016,10,"Cx tarsalis",1,1,0,6,0
"10213","Merced",110007,2018,9,"Cx tarsalis",2,2,0,21,0
"10214","Merced",110007,2018,10,"Cx tarsalis",1,2,0,67,0
"10215","Merced",110007,2019,5,"Cx tarsalis",1,1,0,5,0
"10216","Merced",110007,2019,9,"Cx tarsalis",1,2,1,55,18.1818181818182
"10217","Merced",110007,2019,10,"Cx tarsalis",1,1,0,31,0
"10218","Merced",110007,2020,9,"Cx tarsalis",2,2,0,76,0
"10219","Merced",110007,2020,10,"Cx tarsalis",3,12,0,491,0
"10220","Merced",110007,2021,9,"Cx tarsalis",1,1,0,12,0
"10221","Merced",110007,2021,10,"Cx tarsalis",2,2,1,50,20
"10222","Merced",110007,2022,6,"Cx tarsalis",1,1,0,5,0
"10223","Merced",110007,2022,8,"Cx tarsalis",5,5,0,70,0
"10224","Merced",110007,2022,9,"Cx tarsalis",6,9,0,75,0
"10225","Merced",110007,2022,10,"Cx tarsalis",7,9,0,184,0
"10226","Merced",110007,2023,8,"Cx tarsalis",2,2,1,29,34.4827586206897
"10227","Merced",110007,2023,9,"Cx tarsalis",4,5,0,141,0
"10228","Merced",110007,2023,10,"Cx tarsalis",4,11,0,478,0
"10229","Merced",110007,2023,11,"Cx tarsalis",1,1,0,32,0
"10230","Merced",110008,2017,8,"Cx tarsalis",1,1,0,9,0
"10231","Merced",110008,2020,9,"Cx tarsalis",1,1,0,50,0
"10232","Merced",110008,2020,10,"Cx tarsalis",1,2,0,58,0
"10233","Merced",110008,2022,10,"Cx tarsalis",2,2,0,27,0
"10234","Merced",110008,2023,8,"Cx tarsalis",1,1,1,50,20
"10235","Merced",110008,2023,10,"Cx tarsalis",2,4,0,104,0
"10236","Merced",110008,2023,11,"Cx tarsalis",1,1,0,21,0
"10237","Merced",110009,2017,8,"Cx tarsalis",1,1,0,5,0
"10238","Merced",110009,2023,8,"Cx tarsalis",2,3,0,78,0
"10239","Merced",110009,2023,10,"Cx tarsalis",2,6,0,267,0
"10240","Merced",110009,2023,11,"Cx tarsalis",1,1,0,22,0
"10241","Merced",110010,2004,8,"Cx tarsalis",1,1,0,7,0
"10242","Merced",110010,2004,9,"Cx tarsalis",1,5,0,172,0
"10243","Merced",110010,2004,10,"Cx tarsalis",1,12,0,561,0
"10244","Merced",110010,2005,6,"Cx tarsalis",1,2,0,56,0
"10245","Merced",110010,2005,7,"Cx tarsalis",1,1,0,12,0
"10246","Merced",110010,2005,8,"Cx tarsalis",1,1,0,15,0
"10247","Merced",110010,2005,9,"Cx tarsalis",1,10,0,493,0
"10248","Merced",110010,2005,10,"Cx tarsalis",1,15,0,738,0
"10249","Merced",110010,2006,5,"Cx tarsalis",1,1,0,6,0
"10250","Merced",110010,2006,6,"Cx tarsalis",1,1,0,35,0
"10251","Merced",110010,2006,7,"Cx tarsalis",1,1,0,8,0
"10252","Merced",110010,2008,9,"Cx tarsalis",1,2,0,22,0
"10253","Merced",110010,2009,9,"Cx tarsalis",1,2,0,37,0
"10254","Merced",110010,2011,9,"Cx tarsalis",1,1,0,11,0
"10255","Merced",110010,2012,8,"Cx tarsalis",1,1,0,2,0
"10256","Merced",110010,2012,9,"Cx tarsalis",1,2,0,67,0
"10257","Merced",110010,2013,8,"Cx tarsalis",1,1,0,5,0
"10258","Merced",110010,2013,9,"Cx tarsalis",1,1,0,3,0
"10259","Merced",110010,2014,8,"Cx tarsalis",1,1,0,4,0
"10260","Merced",110010,2015,6,"Cx tarsalis",1,1,0,2,0
"10261","Merced",110010,2015,9,"Cx tarsalis",1,1,0,10,0
"10262","Merced",110010,2015,10,"Cx tarsalis",1,3,0,150,0
"10263","Merced",110010,2016,6,"Cx tarsalis",1,1,0,18,0
"10264","Merced",110010,2016,8,"Cx tarsalis",1,2,1,39,25.6410256410256
"10265","Merced",110010,2016,10,"Cx tarsalis",1,6,0,284,0
"10266","Merced",110010,2018,6,"Cx tarsalis",1,1,0,12,0
"10267","Merced",110010,2018,9,"Cx tarsalis",1,2,0,66,0
"10268","Merced",110010,2018,10,"Cx tarsalis",1,3,0,150,0
"10269","Merced",110010,2019,5,"Cx tarsalis",1,1,0,39,0
"10270","Merced",110010,2019,6,"Cx tarsalis",1,2,0,16,0
"10271","Merced",110010,2019,7,"Cx tarsalis",1,1,0,20,0
"10272","Merced",110010,2019,8,"Cx tarsalis",1,2,0,16,0
"10273","Merced",110010,2019,9,"Cx tarsalis",1,7,0,280,0
"10274","Merced",110010,2019,10,"Cx tarsalis",1,4,0,199,0
"10275","Merced",110010,2020,6,"Cx tarsalis",1,6,0,195,0
"10276","Merced",110010,2020,7,"Cx tarsalis",1,1,0,7,0
"10277","Merced",110010,2020,8,"Cx tarsalis",1,1,0,14,0
"10278","Merced",110010,2020,10,"Cx tarsalis",1,2,0,100,0
"10279","Merced",110011,2005,9,"Cx tarsalis",1,18,0,866,0
"10280","Merced",110011,2005,10,"Cx tarsalis",1,1,0,6,0
"10281","Merced",110012,2015,7,"Cx tarsalis",1,1,0,35,0
"10282","Merced",110012,2018,9,"Cx tarsalis",2,2,0,40,0
"10283","Merced",110012,2020,9,"Cx tarsalis",1,1,0,22,0
"10284","Merced",110012,2020,10,"Cx tarsalis",1,1,0,32,0
"10285","Merced",110012,2023,10,"Cx tarsalis",1,1,0,24,0
"10286","Merced",110013,2020,9,"Cx tarsalis",2,2,0,45,0
"10287","Merced",110013,2020,10,"Cx tarsalis",2,5,0,136,0
"10288","Merced",110013,2021,8,"Cx tarsalis",1,1,0,25,0
"10289","Merced",110013,2021,10,"Cx tarsalis",1,1,0,15,0
"10290","Merced",110013,2022,9,"Cx tarsalis",1,3,0,44,0
"10291","Merced",110013,2022,10,"Cx tarsalis",4,6,0,115,0
"10292","Merced",110013,2023,4,"Cx tarsalis",1,1,0,7,0
"10293","Merced",110013,2023,5,"Cx tarsalis",2,2,0,24,0
"10294","Merced",110013,2023,9,"Cx tarsalis",3,3,0,68,0
"10295","Merced",110013,2023,10,"Cx tarsalis",3,3,0,62,0
"10296","Merced",110014,2004,9,"Cx tarsalis",1,1,0,22,0
"10297","Merced",110014,2004,10,"Cx tarsalis",1,2,0,55,0
"10298","Merced",110014,2005,6,"Cx tarsalis",1,1,0,15,0
"10299","Merced",110014,2005,9,"Cx tarsalis",1,2,0,64,0
"10300","Merced",110014,2005,10,"Cx tarsalis",1,8,0,322,0
